Product ID,Customer ID,Sales Person ID,Quantity Sold,Payment Method,Quantity Returned,Order Date
14,239,1,30,Cash,5,3/30/2023
53,299,6,4,Online Payment,0,9/12/2023
77,322,2,52,Cash,5,12/28/2023
93,219,4,61,Debit Card,2,11/15/2023
9,212,10,62,Online Payment,3,12/1/2023
66,279,3,15,Cash,5,10/30/2023
71,578,3,17,Debit Card,1,10/3/2023
50,453,9,20,Cash,5,3/11/2023
10,407,1,27,Credit Card,3,4/9/2023
56,296,9,19,Debit Card,3,5/24/2023
41,273,1,21,Online Payment,4,12/26/2023
85,229,2,14,Cash,1,11/16/2023
58,156,8,64,Online Payment,2,7/23/2023
45,288,8,10,Online Payment,0,9/4/2023
65,62,2,59,Online Payment,5,2/14/2023
22,563,6,35,Online Payment,5,3/8/2023
86,133,10,62,Cash,4,7/13/2023
74,73,2,9,Debit Card,0,3/19/2023
15,81,4,17,Cash,3,12/5/2023
28,578,7,6,Debit Card,0,8/9/2023
81,438,1,40,Debit Card,5,8/25/2023
23,394,3,19,Online Payment,5,8/19/2023
55,200,4,32,Cash,5,1/29/2023
7,337,6,49,Online Payment,4,6/8/2023
37,425,8,46,Credit Card,1,4/21/2023
78,388,7,13,Debit Card,1,11/12/2023
17,558,7,20,Credit Card,5,9/27/2023
59,325,2,35,Credit Card,3,9/21/2023
85,16,6,25,Debit Card,3,1/17/2023
89,124,3,46,Credit Card,5,4/11/2023
9,338,6,9,Online Payment,0,1/3/2023
16,222,9,22,Online Payment,3,1/12/2023
12,171,3,66,Debit Card,3,11/7/2023
10,521,5,23,Cash,1,8/24/2023
44,62,10,50,Credit Card,2,3/3/2023
13,204,10,11,Online Payment,1,5/8/2023
60,220,8,41,Cash,3,3/8/2023
49,448,7,49,Debit Card,5,12/12/2023
72,534,10,8,Online Payment,0,6/7/2023
16,264,7,47,Cash,1,4/1/2023
50,108,8,22,Debit Card,3,8/15/2023
4,320,3,29,Debit Card,2,8/2/2023
58,144,2,28,Online Payment,3,11/14/2023
9,126,10,45,Debit Card,5,3/18/2023
53,98,5,19,Credit Card,5,12/22/2023
100,46,8,56,Credit Card,4,1/13/2023
75,184,6,68,Credit Card,4,9/7/2023
82,209,7,58,Online Payment,4,7/30/2023
52,119,6,50,Debit Card,4,10/20/2023
45,176,9,54,Cash,5,11/30/2023
88,115,6,28,Cash,1,12/12/2023
74,173,2,11,Debit Card,3,3/15/2023
77,155,3,18,Credit Card,2,6/26/2023
46,506,4,25,Cash,4,12/7/2023
63,451,1,29,Credit Card,5,8/1/2023
67,555,6,26,Debit Card,3,9/13/2023
63,504,10,29,Cash,1,6/24/2023
51,487,4,41,Credit Card,2,8/19/2023
5,152,3,38,Debit Card,4,8/29/2023
63,106,9,57,Debit Card,2,5/11/2023
57,210,6,24,Credit Card,5,11/16/2023
80,364,10,36,Debit Card,2,5/15/2023
78,418,2,26,Debit Card,3,5/22/2023
64,149,10,40,Cash,4,2/15/2023
1,377,6,68,Debit Card,3,10/27/2023
60,532,5,53,Online Payment,5,11/4/2023
74,60,3,21,Cash,5,1/7/2023
5,168,3,5,Cash,0,6/12/2023
4,275,7,36,Online Payment,1,5/22/2023
25,560,10,45,Cash,3,3/14/2023
77,280,2,70,Debit Card,2,7/6/2023
66,250,6,40,Credit Card,4,12/4/2023
55,520,6,22,Credit Card,3,12/16/2023
50,583,1,20,Credit Card,5,3/30/2023
5,386,6,61,Credit Card,5,10/8/2023
33,57,3,59,Cash,2,9/22/2023
21,14,3,55,Online Payment,1,10/12/2023
5,156,3,54,Online Payment,2,12/1/2023
10,451,2,16,Debit Card,5,9/5/2023
11,285,6,59,Credit Card,5,11/9/2023
89,450,5,42,Cash,2,12/16/2023
20,99,10,4,Debit Card,0,10/18/2023
76,185,4,15,Credit Card,4,10/9/2023
67,350,10,34,Credit Card,2,12/12/2023
58,364,6,60,Credit Card,5,9/3/2023
49,296,6,9,Debit Card,0,12/17/2023
42,384,3,5,Cash,0,12/24/2023
47,158,3,42,Cash,5,5/30/2023
3,226,1,14,Debit Card,3,10/24/2023
58,461,7,55,Online Payment,5,8/21/2023
73,77,10,27,Debit Card,5,1/6/2023
32,330,9,5,Cash,0,9/17/2023
76,337,5,62,Credit Card,1,12/4/2023
100,7,5,67,Debit Card,1,12/28/2023
32,443,10,22,Online Payment,2,3/15/2023
23,546,9,24,Cash,5,8/27/2023
19,182,2,22,Credit Card,4,10/18/2023
36,150,2,56,Credit Card,2,7/11/2023
42,150,8,49,Debit Card,1,6/10/2023
43,190,7,10,Debit Card,0,10/22/2023
94,269,7,26,Cash,3,6/2/2023
17,498,10,30,Credit Card,1,3/4/2023
8,371,6,41,Debit Card,2,3/1/2023
80,141,9,17,Credit Card,2,9/21/2023
77,51,2,36,Credit Card,3,6/16/2023
71,24,7,27,Debit Card,3,5/29/2023
100,494,1,39,Cash,5,6/22/2023
92,595,5,7,Online Payment,0,11/18/2023
36,436,2,53,Debit Card,3,10/14/2023
71,20,6,39,Debit Card,1,10/7/2023
86,566,1,17,Credit Card,5,9/7/2023
86,512,4,48,Cash,2,10/18/2023
99,37,10,21,Debit Card,5,3/25/2023
92,3,1,34,Cash,2,4/9/2023
44,492,7,56,Debit Card,4,1/25/2023
1,325,6,18,Credit Card,2,9/30/2023
73,323,1,11,Online Payment,3,12/29/2023
81,594,1,58,Online Payment,2,3/3/2023
100,589,5,34,Cash,5,12/19/2023
98,407,8,31,Cash,4,8/9/2023
25,325,1,39,Debit Card,2,1/1/2023
81,130,9,64,Online Payment,2,4/27/2023
9,595,10,66,Credit Card,1,12/20/2023
51,246,9,25,Cash,5,10/18/2023
81,183,4,12,Online Payment,1,3/13/2023
52,217,10,46,Online Payment,4,2/8/2023
64,220,3,39,Online Payment,3,3/1/2023
39,330,5,13,Online Payment,2,4/8/2023
6,327,4,34,Cash,3,3/10/2023
6,489,7,11,Online Payment,3,6/4/2023
33,107,2,28,Cash,3,4/10/2023
89,403,9,21,Debit Card,4,7/22/2023
32,551,10,10,Online Payment,0,12/17/2023
65,475,9,61,Debit Card,2,9/8/2023
22,550,9,43,Debit Card,3,6/13/2023
29,21,2,59,Online Payment,2,5/5/2023
45,512,1,64,Debit Card,4,7/29/2023
5,287,4,13,Online Payment,2,10/10/2023
63,110,10,14,Cash,4,6/14/2023
69,536,2,23,Credit Card,5,7/10/2023
65,104,10,52,Online Payment,2,6/30/2023
66,273,4,68,Online Payment,2,2/16/2023
84,462,10,43,Cash,3,4/8/2023
20,391,2,4,Debit Card,0,8/24/2023
46,97,7,42,Cash,4,5/3/2023
85,108,5,5,Online Payment,0,4/10/2023
28,32,1,61,Online Payment,2,4/9/2023
29,282,1,35,Credit Card,1,10/8/2023
29,410,5,49,Cash,3,4/21/2023
31,396,2,29,Cash,5,5/26/2023
67,585,5,24,Credit Card,2,8/25/2023
61,41,1,39,Cash,1,7/19/2023
17,255,2,54,Cash,1,1/10/2023
69,320,9,33,Credit Card,2,7/14/2023
59,400,6,67,Online Payment,5,9/8/2023
32,185,5,56,Debit Card,1,7/19/2023
27,529,3,10,Credit Card,0,7/15/2023
73,467,1,4,Debit Card,0,3/20/2023
98,293,4,23,Debit Card,2,6/13/2023
96,599,10,54,Cash,4,4/16/2023
89,312,6,57,Debit Card,1,10/11/2023
90,483,3,18,Cash,5,9/12/2023
65,136,9,26,Online Payment,1,10/23/2023
41,504,8,52,Online Payment,1,6/7/2023
3,304,3,10,Online Payment,0,10/8/2023
55,446,8,60,Credit Card,2,1/15/2023
61,278,8,55,Debit Card,2,1/9/2023
20,190,5,36,Online Payment,3,6/10/2023
19,242,1,38,Online Payment,5,8/4/2023
5,566,9,67,Credit Card,2,2/3/2023
14,394,2,15,Credit Card,4,11/7/2023
93,581,6,36,Cash,3,4/19/2023
21,497,2,57,Online Payment,5,10/4/2023
8,240,2,52,Cash,5,11/12/2023
79,380,3,21,Online Payment,2,1/10/2023
96,417,10,42,Credit Card,2,1/12/2023
22,194,3,50,Debit Card,2,7/11/2023
27,253,3,8,Debit Card,0,9/21/2023
45,438,7,60,Online Payment,2,11/11/2023
96,189,7,66,Debit Card,3,6/1/2023
16,194,7,62,Debit Card,4,7/27/2023
84,374,5,63,Credit Card,5,5/16/2023
79,23,4,35,Cash,5,8/2/2023
65,130,9,70,Online Payment,1,7/3/2023
62,333,1,20,Debit Card,2,7/23/2023
37,587,6,22,Online Payment,3,6/22/2023
32,93,5,47,Cash,3,8/4/2023
22,570,6,14,Online Payment,1,10/16/2023
74,568,8,54,Online Payment,4,10/12/2023
4,239,1,62,Cash,3,10/1/2023
76,316,6,22,Debit Card,3,12/16/2023
36,186,5,16,Credit Card,1,7/4/2023
61,264,10,11,Debit Card,1,8/13/2023
23,430,10,12,Cash,4,3/13/2023
70,379,7,51,Cash,5,11/10/2023
76,198,7,19,Online Payment,1,8/17/2023
13,104,3,50,Debit Card,5,10/21/2023
90,167,9,55,Online Payment,3,1/10/2023
59,535,6,65,Online Payment,1,8/24/2023
84,190,10,27,Debit Card,3,5/19/2023
91,574,7,15,Cash,5,3/23/2023
55,60,1,14,Debit Card,3,4/30/2023
59,450,5,29,Debit Card,2,6/17/2023
96,588,1,12,Credit Card,3,1/26/2023
86,367,4,40,Cash,2,3/27/2023
54,62,4,22,Online Payment,2,2/7/2023
50,62,7,56,Debit Card,5,3/6/2023
23,122,7,20,Debit Card,5,11/3/2023
15,192,10,58,Debit Card,5,8/24/2023
97,394,4,61,Cash,4,6/25/2023
4,500,6,10,Debit Card,0,9/2/2023
44,363,4,26,Credit Card,5,2/19/2023
29,27,8,47,Cash,2,12/29/2023
93,362,2,58,Online Payment,2,7/13/2023
64,435,4,68,Cash,4,5/3/2023
62,36,3,23,Credit Card,5,11/25/2023
52,572,3,15,Cash,3,6/20/2023
99,448,5,53,Debit Card,3,12/1/2023
12,208,9,24,Debit Card,3,9/27/2023
86,155,1,10,Credit Card,0,3/2/2023
49,32,4,42,Online Payment,1,7/9/2023
47,326,10,26,Credit Card,1,10/31/2023
46,189,3,59,Cash,5,11/25/2023
56,341,2,25,Online Payment,4,4/9/2023
50,418,4,28,Cash,3,7/10/2023
72,477,9,39,Cash,2,5/13/2023
80,588,8,24,Online Payment,3,10/3/2023
2,495,7,14,Debit Card,2,7/23/2023
47,192,2,45,Credit Card,3,10/8/2023
8,190,2,50,Online Payment,5,11/7/2023
56,228,9,16,Cash,1,3/29/2023
47,326,1,27,Debit Card,4,10/29/2023
36,201,8,46,Online Payment,1,1/18/2023
53,55,5,68,Credit Card,2,5/21/2023
5,92,6,7,Online Payment,0,12/25/2023
20,216,9,22,Cash,2,7/18/2023
67,264,1,20,Online Payment,2,4/13/2023
15,487,6,62,Cash,5,6/2/2023
61,392,5,29,Online Payment,3,11/12/2023
70,273,4,13,Cash,1,7/27/2023
95,170,8,19,Cash,5,9/10/2023
97,175,5,24,Debit Card,5,12/14/2023
79,285,7,54,Debit Card,5,8/20/2023
82,218,1,46,Online Payment,3,2/7/2023
51,473,9,23,Online Payment,4,4/30/2023
7,537,7,22,Credit Card,3,12/14/2023
27,2,3,68,Online Payment,2,2/20/2023
16,368,1,62,Online Payment,2,7/15/2023
71,403,10,56,Cash,1,2/24/2023
77,376,10,34,Online Payment,5,2/26/2023
7,560,5,46,Credit Card,1,1/25/2023
72,242,5,48,Credit Card,4,12/29/2023
78,476,9,67,Debit Card,3,5/13/2023
76,264,8,25,Credit Card,1,3/17/2023
12,590,9,20,Online Payment,5,1/18/2023
80,445,7,43,Cash,4,1/11/2023
69,257,6,22,Cash,5,7/10/2023
37,295,1,6,Online Payment,0,7/2/2023
90,258,5,66,Online Payment,3,1/31/2023
95,288,2,15,Credit Card,1,8/11/2023
44,237,4,47,Debit Card,3,7/23/2023
88,293,10,30,Online Payment,2,1/20/2023
48,410,4,27,Cash,5,2/24/2023
1,56,7,38,Online Payment,3,9/2/2023
35,116,4,62,Credit Card,2,7/1/2023
84,503,6,37,Cash,5,8/7/2023
75,255,3,18,Credit Card,3,2/22/2023
76,278,10,13,Debit Card,1,8/7/2023
14,504,2,22,Online Payment,5,4/11/2023
97,212,1,69,Online Payment,2,2/1/2023
56,441,10,61,Credit Card,5,4/28/2023
30,554,2,39,Cash,4,5/19/2023
41,262,7,25,Online Payment,5,12/24/2023
75,323,9,27,Credit Card,3,2/20/2023
60,205,4,44,Debit Card,4,12/9/2023
59,74,3,54,Credit Card,3,7/1/2023
30,133,8,67,Credit Card,1,12/21/2023
87,337,9,7,Debit Card,0,5/24/2023
24,30,5,22,Online Payment,3,1/17/2023
29,72,4,62,Credit Card,2,5/9/2023
62,69,3,7,Credit Card,0,2/10/2023
68,148,9,50,Credit Card,5,12/9/2023
55,355,1,57,Cash,4,2/9/2023
14,377,2,65,Cash,4,8/31/2023
89,158,4,9,Credit Card,0,9/20/2023
86,378,7,35,Credit Card,2,2/12/2023
35,421,9,37,Credit Card,2,4/30/2023
84,297,4,35,Online Payment,5,9/13/2023
71,498,8,5,Online Payment,0,4/30/2023
71,597,2,60,Cash,3,8/14/2023
20,435,1,9,Cash,0,5/22/2023
76,563,2,7,Debit Card,0,3/12/2023
25,595,3,12,Credit Card,4,10/27/2023
77,328,10,28,Debit Card,4,1/3/2023
78,406,2,31,Online Payment,5,9/13/2023
100,597,2,59,Credit Card,4,10/20/2023
50,342,7,14,Cash,2,7/4/2023
28,595,9,29,Credit Card,4,6/7/2023
4,330,5,24,Online Payment,1,6/7/2023
86,194,6,57,Credit Card,4,9/3/2023
89,598,1,62,Debit Card,4,3/25/2023
95,138,5,7,Debit Card,0,2/5/2023
47,418,4,55,Cash,5,6/12/2023
90,362,10,43,Online Payment,1,11/28/2023
67,410,5,15,Credit Card,4,4/14/2023
44,246,2,34,Debit Card,4,7/8/2023
32,399,1,43,Cash,5,6/17/2023
41,184,8,37,Online Payment,3,9/17/2023
55,189,8,28,Cash,3,7/11/2023
13,431,4,65,Debit Card,3,12/11/2023
48,25,3,60,Debit Card,4,5/27/2023
58,391,8,47,Online Payment,1,2/26/2023
10,547,2,16,Credit Card,3,6/16/2023
71,105,6,35,Credit Card,5,11/11/2023
71,213,4,69,Credit Card,2,3/21/2023
20,385,8,14,Credit Card,4,10/23/2023
84,328,9,34,Credit Card,1,6/14/2023
88,250,2,10,Online Payment,0,9/1/2023
89,343,5,14,Credit Card,2,10/27/2023
89,337,6,45,Debit Card,5,3/16/2023
14,126,1,59,Debit Card,4,4/14/2023
65,82,4,29,Cash,4,1/28/2023
1,219,8,10,Credit Card,0,11/11/2023
39,137,10,64,Credit Card,2,2/23/2023
57,42,4,45,Debit Card,3,6/30/2023
72,218,4,51,Debit Card,5,5/5/2023
92,308,9,11,Cash,2,5/21/2023
87,3,1,5,Credit Card,0,4/24/2023
78,480,4,52,Online Payment,1,11/7/2023
46,589,5,33,Online Payment,2,11/11/2023
17,537,4,68,Credit Card,4,6/24/2023
7,67,8,41,Online Payment,4,5/14/2023
64,214,6,47,Online Payment,1,4/6/2023
8,202,9,53,Cash,4,3/5/2023
7,468,2,69,Online Payment,4,6/29/2023
92,247,1,16,Cash,1,2/19/2023
91,153,9,21,Online Payment,4,10/1/2023
70,282,8,34,Credit Card,3,5/12/2023
53,7,2,49,Credit Card,3,11/8/2023
24,220,2,25,Cash,2,3/27/2023
91,179,6,25,Online Payment,3,7/13/2023
4,297,8,52,Credit Card,5,3/1/2023
14,90,6,52,Online Payment,2,2/7/2023
81,260,10,31,Online Payment,1,7/28/2023
13,281,1,39,Cash,1,8/16/2023
67,165,9,60,Online Payment,3,8/23/2023
59,464,5,10,Credit Card,0,6/22/2023
53,494,1,31,Cash,3,10/11/2023
70,285,3,52,Debit Card,5,5/4/2023
72,385,5,11,Online Payment,5,3/9/2023
37,402,1,28,Online Payment,3,2/3/2023
42,452,7,51,Online Payment,1,9/14/2023
38,274,5,66,Credit Card,1,5/3/2023
53,274,4,45,Online Payment,5,3/5/2023
5,255,10,10,Online Payment,0,4/16/2023
43,12,3,54,Debit Card,4,12/30/2023
11,491,2,21,Online Payment,5,5/19/2023
26,46,4,54,Online Payment,4,9/15/2023
77,105,2,70,Debit Card,4,10/5/2023
100,156,5,5,Debit Card,0,2/15/2023
54,457,10,68,Cash,2,2/13/2023
74,337,9,29,Debit Card,3,5/28/2023
32,384,4,24,Cash,2,5/6/2023
74,156,3,60,Online Payment,4,10/22/2023
49,413,2,55,Cash,4,5/8/2023
47,75,6,62,Debit Card,5,5/1/2023
70,230,1,18,Cash,2,5/10/2023
27,346,10,9,Cash,0,11/29/2023
6,179,4,34,Credit Card,2,10/23/2023
94,455,1,49,Online Payment,5,12/2/2023
41,562,10,12,Credit Card,5,1/1/2023
11,528,2,20,Cash,4,3/15/2023
51,425,4,7,Cash,0,9/13/2023
3,486,3,64,Debit Card,5,9/10/2023
30,135,10,59,Credit Card,3,4/28/2023
9,523,9,60,Debit Card,4,9/6/2023
51,298,6,59,Debit Card,1,3/14/2023
79,458,1,20,Credit Card,1,3/7/2023
11,463,9,16,Debit Card,3,11/26/2023
23,271,2,48,Debit Card,5,8/5/2023
79,402,5,44,Debit Card,4,3/3/2023
77,50,10,59,Debit Card,4,7/4/2023
32,491,2,42,Debit Card,5,4/4/2023
1,506,3,23,Online Payment,3,1/31/2023
31,136,5,17,Online Payment,5,10/4/2023
40,87,5,38,Credit Card,3,7/23/2023
82,366,1,68,Debit Card,5,12/14/2023
35,269,7,60,Cash,1,4/11/2023
4,17,7,66,Debit Card,2,12/15/2023
74,582,2,21,Online Payment,4,10/1/2023
77,350,5,59,Debit Card,2,2/11/2023
15,408,7,42,Debit Card,1,1/20/2023
21,173,8,4,Cash,0,5/28/2023
49,298,7,11,Debit Card,5,10/17/2023
60,496,9,12,Credit Card,2,2/4/2023
36,314,9,40,Credit Card,4,6/1/2023
15,73,5,5,Credit Card,0,6/30/2023
26,599,2,37,Debit Card,2,7/8/2023
54,465,3,65,Cash,2,9/15/2023
86,482,1,61,Online Payment,5,2/24/2023
48,315,3,35,Debit Card,3,10/2/2023
8,111,7,59,Cash,4,2/24/2023
81,492,9,21,Debit Card,2,1/23/2023
75,216,10,26,Credit Card,3,12/24/2023
65,52,9,45,Online Payment,4,2/13/2023
50,29,4,44,Online Payment,5,2/28/2023
3,139,2,62,Online Payment,2,9/3/2023
16,490,9,46,Online Payment,5,2/16/2023
24,337,4,32,Credit Card,2,11/21/2023
66,295,10,61,Cash,5,6/6/2023
92,571,1,65,Credit Card,4,8/24/2023
85,103,8,5,Cash,0,12/13/2023
8,515,1,8,Cash,0,2/6/2023
93,93,7,30,Debit Card,2,4/20/2023
17,564,5,9,Credit Card,0,2/1/2023
71,519,4,39,Online Payment,4,8/12/2023
50,101,9,46,Debit Card,2,8/14/2023
57,200,9,52,Credit Card,2,2/8/2023
33,231,8,36,Online Payment,5,3/26/2023
98,472,8,8,Credit Card,0,11/28/2023
80,600,9,64,Debit Card,3,10/18/2023
23,415,9,8,Credit Card,0,12/16/2023
74,585,6,26,Cash,1,4/28/2023
19,223,1,61,Online Payment,5,11/25/2023
30,512,3,66,Cash,4,11/17/2023
13,431,4,20,Credit Card,1,6/6/2023
86,82,5,22,Online Payment,3,12/17/2023
64,85,4,61,Debit Card,5,3/8/2023
15,433,6,12,Online Payment,1,7/26/2023
76,449,7,30,Debit Card,5,6/25/2023
85,536,3,51,Cash,5,9/30/2023
59,278,5,60,Debit Card,3,4/14/2023
96,456,10,18,Cash,2,10/24/2023
24,235,1,35,Cash,2,5/12/2023
72,353,2,25,Credit Card,3,9/1/2023
11,192,9,14,Online Payment,2,3/9/2023
74,456,8,43,Cash,3,9/9/2023
62,288,7,10,Debit Card,0,11/10/2023
2,317,1,15,Credit Card,1,6/6/2023
23,521,7,49,Online Payment,5,4/12/2023
87,8,3,68,Online Payment,1,12/13/2023
51,231,10,43,Credit Card,1,12/14/2023
15,107,5,31,Online Payment,1,3/10/2023
8,579,6,47,Online Payment,1,12/22/2023
7,2,3,18,Online Payment,3,3/4/2023
54,141,4,23,Cash,4,11/17/2023
62,28,3,52,Debit Card,4,10/9/2023
26,91,7,31,Cash,3,2/3/2023
2,316,6,54,Credit Card,2,3/24/2023
80,215,8,59,Cash,1,9/5/2023
84,173,2,24,Cash,5,7/21/2023
75,337,10,11,Debit Card,4,11/14/2023
48,38,10,6,Credit Card,0,12/17/2023
78,398,2,9,Cash,0,10/25/2023
44,411,10,9,Debit Card,0,5/19/2023
57,423,4,16,Cash,1,9/20/2023
59,223,7,53,Credit Card,5,10/13/2023
30,246,8,23,Cash,5,6/27/2023
83,227,1,7,Debit Card,0,12/4/2023
38,584,6,29,Cash,2,12/16/2023
79,537,5,41,Debit Card,1,9/13/2023
12,59,1,20,Debit Card,1,11/21/2023
6,332,6,18,Debit Card,1,2/5/2023
28,344,3,39,Credit Card,5,5/9/2023
76,353,9,69,Online Payment,4,7/20/2023
43,459,9,66,Cash,5,6/14/2023
79,244,2,37,Cash,3,11/6/2023
48,584,4,52,Online Payment,4,11/3/2023
45,450,2,18,Cash,5,4/28/2023
39,407,2,45,Cash,3,6/28/2023
85,120,7,59,Cash,1,11/11/2023
50,561,6,54,Online Payment,4,1/22/2023
24,168,5,64,Cash,3,2/24/2023
37,294,9,6,Cash,0,5/16/2023
71,118,10,22,Credit Card,2,3/10/2023
90,350,5,17,Debit Card,2,7/13/2023
41,537,10,20,Debit Card,2,3/29/2023
14,181,7,28,Cash,1,12/27/2023
50,328,9,34,Cash,1,3/31/2023
27,127,2,49,Debit Card,5,1/26/2023
90,220,4,59,Online Payment,1,2/18/2023
93,88,5,14,Online Payment,1,12/22/2023
36,393,7,7,Credit Card,0,10/24/2023
90,592,5,50,Cash,3,6/20/2023
1,462,7,45,Credit Card,1,6/18/2023
36,257,1,26,Cash,2,2/8/2023
72,567,4,12,Cash,5,5/21/2023
29,394,7,21,Cash,5,10/19/2023
21,290,2,18,Online Payment,3,3/29/2023
19,579,2,54,Credit Card,1,2/17/2023
31,555,6,8,Credit Card,0,5/6/2023
22,388,2,59,Credit Card,1,2/22/2023
32,356,8,18,Cash,4,3/19/2023
17,81,4,57,Credit Card,1,4/2/2023
86,112,5,61,Cash,3,8/28/2023
17,363,2,49,Debit Card,4,8/1/2023
91,328,2,52,Credit Card,5,5/3/2023
12,266,2,62,Credit Card,1,9/14/2023
57,442,3,70,Online Payment,3,7/12/2023
69,389,9,64,Cash,1,12/1/2023
81,235,8,37,Credit Card,3,5/14/2023
53,107,5,58,Cash,2,8/18/2023
74,63,9,58,Cash,5,9/5/2023
24,75,7,57,Credit Card,1,11/29/2023
67,80,10,48,Online Payment,3,7/6/2023
2,148,5,28,Credit Card,4,12/17/2023
3,311,4,34,Debit Card,2,7/15/2023
14,378,4,31,Credit Card,1,9/15/2023
60,12,3,32,Online Payment,2,12/7/2023
81,370,5,33,Online Payment,5,4/15/2023
73,423,1,47,Credit Card,2,10/28/2023
56,303,5,48,Cash,1,4/25/2023
50,189,7,23,Online Payment,1,1/8/2023
50,10,10,33,Debit Card,5,8/30/2023
47,293,9,29,Credit Card,2,9/23/2023
30,26,8,32,Cash,4,8/30/2023
62,294,7,31,Online Payment,5,12/23/2023
48,117,7,38,Credit Card,5,3/11/2023
55,50,9,58,Cash,1,4/16/2023
24,581,5,29,Credit Card,4,3/18/2023
54,28,2,35,Cash,1,7/14/2023
14,412,9,27,Credit Card,3,8/1/2023
76,201,3,64,Online Payment,2,10/3/2023
29,145,4,32,Cash,4,11/20/2023
41,458,8,17,Debit Card,5,2/12/2023
49,267,9,20,Cash,2,5/2/2023
49,121,3,12,Credit Card,1,6/20/2023
99,446,5,69,Debit Card,2,3/9/2023
29,17,8,11,Online Payment,4,2/12/2023
16,321,8,35,Credit Card,5,1/19/2023
7,187,7,9,Debit Card,0,6/26/2023
38,521,4,56,Cash,4,7/25/2023
14,64,10,38,Credit Card,4,7/25/2023
46,390,4,22,Online Payment,4,8/7/2023
34,246,2,18,Cash,1,8/26/2023
96,430,8,31,Cash,1,8/7/2023
1,75,9,67,Online Payment,5,8/1/2023
34,577,8,42,Cash,2,10/14/2023
28,497,6,45,Online Payment,2,9/13/2023
47,180,4,55,Cash,1,5/26/2023
86,119,4,63,Debit Card,1,12/4/2023
94,307,1,19,Cash,4,6/13/2023
87,530,4,68,Online Payment,4,5/4/2023
43,367,8,18,Cash,4,8/25/2023
75,116,6,58,Credit Card,2,11/6/2023
43,120,9,15,Cash,4,5/12/2023
59,587,6,23,Credit Card,4,3/30/2023
82,524,6,16,Online Payment,5,5/9/2023
4,319,5,8,Cash,0,7/11/2023
9,528,3,4,Credit Card,0,2/26/2023
64,498,10,41,Credit Card,4,7/21/2023
15,574,10,20,Cash,5,10/8/2023
66,273,2,58,Online Payment,3,10/14/2023
12,572,3,51,Debit Card,1,11/25/2023
99,358,5,30,Cash,3,1/11/2023
3,389,4,37,Cash,3,10/14/2023
100,361,5,60,Cash,4,7/7/2023
46,373,2,21,Debit Card,5,11/10/2023
88,163,8,32,Debit Card,5,2/24/2023
51,520,8,14,Credit Card,3,1/1/2023
42,305,8,14,Online Payment,5,2/2/2023
35,88,7,15,Debit Card,2,8/7/2023
19,512,4,41,Online Payment,2,11/27/2023
53,267,7,54,Online Payment,4,1/8/2023
73,46,5,52,Credit Card,2,11/28/2023
72,212,1,13,Online Payment,1,2/23/2023
31,293,2,64,Debit Card,2,10/25/2023
84,144,6,61,Cash,1,12/5/2023
19,152,7,4,Cash,0,2/12/2023
67,21,10,9,Debit Card,0,1/22/2023
95,405,10,50,Debit Card,3,5/5/2023
27,312,2,54,Debit Card,5,12/19/2023
97,182,10,48,Debit Card,4,5/2/2023
46,178,5,4,Debit Card,0,9/17/2023
25,149,2,53,Credit Card,4,3/17/2023
40,566,8,19,Credit Card,3,10/25/2023
67,364,3,40,Online Payment,5,1/25/2023
42,520,3,44,Cash,3,9/20/2023
32,366,6,49,Online Payment,2,1/19/2023
37,290,1,51,Credit Card,1,10/22/2023
11,214,10,20,Debit Card,3,3/31/2023
87,57,7,25,Online Payment,3,10/12/2023
47,166,9,66,Credit Card,3,3/10/2023
17,301,8,70,Online Payment,5,12/14/2023
100,484,9,68,Cash,3,11/1/2023
4,328,1,41,Debit Card,1,5/20/2023
86,343,10,24,Cash,1,5/29/2023
43,254,3,58,Online Payment,1,9/10/2023
48,1,7,47,Credit Card,5,7/25/2023
84,422,2,6,Online Payment,0,8/29/2023
47,190,6,65,Debit Card,1,9/21/2023
28,578,7,17,Cash,2,5/23/2023
39,148,10,48,Debit Card,4,12/14/2023
7,276,5,50,Debit Card,2,6/12/2023
5,370,5,21,Credit Card,2,3/23/2023
74,299,7,27,Cash,5,6/2/2023
87,386,10,22,Online Payment,3,10/7/2023
25,410,10,62,Cash,1,1/16/2023
57,225,6,65,Online Payment,4,8/20/2023
26,449,3,11,Online Payment,2,10/14/2023
4,304,8,51,Cash,3,3/28/2023
80,106,5,11,Credit Card,4,8/9/2023
72,267,4,11,Online Payment,1,1/3/2023
94,208,2,63,Online Payment,1,12/11/2023
76,289,8,17,Debit Card,5,6/23/2023
69,344,9,36,Credit Card,4,10/14/2023
59,592,4,13,Debit Card,1,1/5/2023
31,159,9,39,Debit Card,3,6/11/2023
10,255,7,28,Credit Card,2,3/1/2023
38,503,6,30,Cash,2,10/29/2023
92,373,3,31,Debit Card,4,3/20/2023
17,406,3,50,Cash,2,1/25/2023
33,223,9,26,Online Payment,5,8/13/2023
100,88,8,60,Online Payment,5,9/5/2023
27,144,9,64,Credit Card,2,2/20/2023
56,98,4,69,Credit Card,4,12/28/2023
31,173,2,57,Credit Card,2,12/20/2023
56,439,10,31,Cash,2,12/13/2023
1,244,9,37,Debit Card,4,11/2/2023
78,209,3,36,Debit Card,4,5/3/2023
